source_repo,source_section,category,task,dataset,date,samples,modal,annotations,data_sources,gsd,paper,paper_url,link,link_url,image_size,text_count,image_count,content,description,entry_title,entry_url,mentioned_datasets,notes
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,FMoW-RGB,2018,363.6k,RGB,62 classes,"QuickBird-2, GeoEye-1, WorldView-2/3",varying,paper,https://openaccess.thecvf.com/content_cvpr_2018/html/Christie_Functional_Map_of_CVPR_2018_paper.html,download,https://github.com/fMoW/dataset,,,,,,FMoW-RGB,https://github.com/fMoW/dataset,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,BigEarthNet,2019,1.2 million,"MSI,SAR",19 LULC classes,Sentinel-1/2,"10,20,60m",paper,https://ieeexplore.ieee.org/abstract/document/8900532,download,https://bigearth.net,,,,,,BigEarthNet,https://bigearth.net,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,SeCo,2021,1 million,MSI,None,Sentinel-2; NAIP,"10,20,60m",paper,https://openaccess.thecvf.com/content/ICCV2021/html/Manas_Seasonal_Contrast_Unsupervised_Pre-Training_From_Uncurated_Remote_Sensing_Data_ICCV_2021_paper.html,download,https://github.com/ServiceNow/seasonal-contrast?tab=readme-ov-file,,,,,,SeCo,https://github.com/ServiceNow/seasonal-contrast?tab=readme-ov-file,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,FMoW-Sentinel,2022,"882,779",MSI,None,Sentinel-2,10m,paper,https://proceedings.neurips.cc/paper_files/paper/2022/hash/01c561df365429f33fcd7a7faa44c985-Abstract-Conference.html,download,https://sustainlab-group.github.io/SatMAE/,,,,,,FMoW-Sentinel,https://sustainlab-group.github.io/SatMAE/,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,MillionAID,2022,1 million,RGB,51 LULC classes,"SPOT, IKONOS,WorldView, Landsat, etc.",0.5m-153m,paper,https://ieeexplore.ieee.org/abstract/document/9782149,download,https://captain-whu.github.io/DiRS/,,,,,,MillionAID,https://captain-whu.github.io/DiRS/,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,GeoPile,2023,600K,RGB,None,"Sentinel-2, NAIP, etc.",0.1m-30m,paper,https://openaccess.thecvf.com/content/ICCV2023/html/Mendieta_Towards_Geospatial_Foundation_Models_via_Continual_Pretraining_ICCV_2023_paper.html,download,https://github.com/mmendiet/GFM,,,,,,GeoPile,https://github.com/mmendiet/GFM,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,SSL4EO-L,2023,5 million,MSI,None,Landsat 4–9,30m,paper,https://proceedings.neurips.cc/paper_files/paper/2023/file/bbf7ee04e2aefec136ecf60e346c2e61-Paper-Datasets_and_Benchmarks.pdf,download,https://huggingface.co/datasets/torchgeo/ssl4eo_l,,,,,,SSL4EO-L,https://huggingface.co/datasets/torchgeo/ssl4eo_l,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,SSL4EO-S12,2023,3 million,"MSI, SAR",None,Sentinel-1/2,10m,paper,https://arxiv.org/pdf/2211.07044,download,https://github.com/zhu-xlab/SSL4EO-S12,,,,,,SSL4EO-S12,https://github.com/zhu-xlab/SSL4EO-S12,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,SatlasPretrain,2023,856K tiles,"RGB,MSI,SAR",137 classes of 7 types,"Sentinel-1/2, NAIP, NOAA Lidar Scans","0.5–2m,10m",paper,https://openaccess.thecvf.com/content/ICCV2023/html/Bastani_SatlasPretrain_A_Large-Scale_Dataset_for_Remote_Sensing_Image_Understanding_ICCV_2023_paper.html,download,https://github.com/allenai/satlas/blob/main/SatlasPretrain.md,,,,,,SatlasPretrain,https://github.com/allenai/satlas/blob/main/SatlasPretrain.md,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VFM Datasets,VFM Datasets,,MMEarth,2024,1.2 million,"RGB,MSI,SAR,DSM",None,"Sentinel-1/2, Aster DEM, etc.","10,20,60m",paper,https://arxiv.org/pdf/2405.02771,download,https://github.com/vishalned/MMEarth-data,,,,,,MMEarth,https://github.com/vishalned/MMEarth-data,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,RSVQA-LR,,,Vision-Language,,,10,,,download,https://zenodo.org/records/6344334,256,77K,772,"Questions for existing judging, area estimation, object comparison, scene recognition","Questions for existing judging, area estimation, object comparison, scene recognition",RSVQA-LR,https://zenodo.org/records/6344334,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,RSVQA-HR,,,Vision-Language,,,0.15,,,download,https://zenodo.org/records/6344367,512,955K,"10,659","Questions for existing judging, area estimation, object comparison, scene recognition","Questions for existing judging, area estimation, object comparison, scene recognition",RSVQA-HR,https://zenodo.org/records/6344367,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,RSVQAxBen,,,Vision-Language,,,10--60,,,download,https://zenodo.org/records/5084904,120,15M,"590,326","Questions for existing judging, object comparison, scene recognition","Questions for existing judging, object comparison, scene recognition",RSVQAxBen,https://zenodo.org/records/5084904,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,RSIVQA,,,Vision-Language,,,0.3--8,,,download,https://github.com/spectralpublic/RSIVQA,"512--4,000",111K,"37,000","Questions for existing judging, area estimation, object comparison, scene recognition","Questions for existing judging, area estimation, object comparison, scene recognition",RSIVQA,https://github.com/spectralpublic/RSIVQA,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,HRVQA,,,Vision-Language,,,0.08,,,download,https://hrvqa.nl,"1,024","1,070K","53,512","Questions for existing judging, object comparison, scene recognition","Questions for existing judging, object comparison, scene recognition",HRVQA,https://hrvqa.nl,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,CDVQA,,,Vision-Language,,,0.5--3,,,download,https://github.com/YZHJessica/CDVQA,512,122K,"2,968",Questions for object changes,Questions for object changes,CDVQA,https://github.com/YZHJessica/CDVQA,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,FloodNet,,,Vision-Language,,,-,,,download,https://github.com/BinaLab/FloodNet-Challenge-EARTHVISION2021,"3,000--4,000",11K,"2,343",Questions for for building and road damage assessment in disaster scenes,Questions for for building and road damage assessment in disaster scenes,FloodNet,https://github.com/BinaLab/FloodNet-Challenge-EARTHVISION2021,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,RescueNet-VQA,,,Vision-Language,,,0.15,,,download,https://www.codabench.org/competitions/1550,"3,000--4,000",103K,"4,375",Questions for building and road damage assessment in disaster scenes,Questions for building and road damage assessment in disaster scenes,RescueNet-VQA,https://www.codabench.org/competitions/1550,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,VQA,EarthVQA,,,Vision-Language,,,0.3,,,download,https://github.com/Junjue-Wang/EarthVQA,"1,024",208K,"6,000","Questions for relational judging, relational counting, situation analysis, and comprehensive analysis","Questions for relational judging, relational counting, situation analysis, and comprehensive analysis",EarthVQA,https://github.com/Junjue-Wang/EarthVQA,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Image-Text Pre-tranining,RemoteCLIP,,,Vision-Language,,,varied,,,download,https://github.com/ChenDelong1999/RemoteCLIP,varied,not specified,not specified,"Developed based on retrieval, detection and segmentation data","Developed based on retrieval, detection and segmentation data",RemoteCLIP,https://github.com/ChenDelong1999/RemoteCLIP,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Image-Text Pre-tranining,RS5M,,,Vision-Language,,,varied,,,download,https://github.com/om-ai-lab/RS5M,not specified,5M,5M,"Filtered public datasets, captioned existing data","Filtered public datasets, captioned existing data",RS5M,https://github.com/om-ai-lab/RS5M,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Image-Text Pre-tranining,SKyScript,,,Vision-Language,,,0.1 - 30,,,download,https://github.com/wangzhecheng/SkyScript,not specified,2.6M,2.6M,Earth Engine images linked with OpenStreetMap semantics,Earth Engine images linked with OpenStreetMap semantics,SKyScript,https://github.com/wangzhecheng/SkyScript,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,RSICD,,,Vision-Language,,,-,,,download,https://github.com/201528014227051/RSICD_optimal,224,"24,333","10,921",Urban scenes for object description,Urban scenes for object description,RSICD,https://github.com/201528014227051/RSICD_optimal,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,UCM-Caption,,,Vision-Language,,,0.3,,,download,https://pan.baidu.com/s/1mjPToHq#list/path=\%2F,256,"2,100","10,500",Urban scenes for object description,Urban scenes for object description,UCM-Caption,https://pan.baidu.com/s/1mjPToHq#list/path=\%2F,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,Sydney,,,Vision-Language,,,0.5,,,download,https://pan.baidu.com/s/1hujEmcG#list/path=\%2F,500,613,"3,065",Urban scenes for object description,Urban scenes for object description,Sydney,https://pan.baidu.com/s/1hujEmcG#list/path=\%2F,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,NWPU-Caption,,,Vision-Language,,,0.2-30,,,download,https://github.com/HaiyanHuang98/NWPU-Captions,256,"157,500","31,500",Urban scenes for object description,Urban scenes for object description,NWPU-Caption,https://github.com/HaiyanHuang98/NWPU-Captions,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,RSITMD,,,Vision-Language,,,-,,,download,https://github.com/xiaoyuan1996/AMFMN/tree/master/RSITMD,224,"4,743","4,743",Urban scenes for object description,Urban scenes for object description,RSITMD,https://github.com/xiaoyuan1996/AMFMN/tree/master/RSITMD,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,RSICap,,,Vision-Language,,,varied,,,download,https://github.com/Lavender105/RSGPT,512,"3,100","2,585",Urban scenes for object description,Urban scenes for object description,RSICap,https://github.com/Lavender105/RSGPT,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Caption,ChatEarthNet,,,Vision-Language,,,10,,,download,https://github.com/zhu-xlab/ChatEarthNet,256,"173,488","163,488",Urban and rural scenes for object description,Urban and rural scenes for object description,ChatEarthNet,https://github.com/zhu-xlab/ChatEarthNet,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Visual Grounding,GeoVG,,,Vision-Language,,,0.24--4.8,,,download,https://drive.google.com/file/d/1kgnmVC6FVKdxCwaoG77sOfkaIHS_XiFt/view,"1,024","7,933","4,239",Visual grounding based on object properties and relations,Visual grounding based on object properties and relations,GeoVG,https://drive.google.com/file/d/1kgnmVC6FVKdxCwaoG77sOfkaIHS_XiFt/view,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Visual Grounding,DIOR-RSVG,,,Vision-Language,,,0.5--30,,,download,https://drive.google.com/drive/folders/1hTqtYsC6B-m4ED2ewx5oKuYZV13EoJp_,800,"38,320","17,402",Visual grounding based on object properties and relations,Visual grounding based on object properties and relations,DIOR-RSVG,https://drive.google.com/drive/folders/1hTqtYsC6B-m4ED2ewx5oKuYZV13EoJp_,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Mixed Multi-task,MMRS-1M,,,Vision-Language,,,varied,,,download,https://github.com/wivizhang/EarthGPT,varied,1M,"975,022","Collections of RSICD, UCM-Captions, FloodNet, RSIVQA, UC Merced, DOTA, DIOR-RSVG, etc","Collections of RSICD, UCM-Captions, FloodNet, RSIVQA, UC Merced, DOTA, DIOR-RSVG, etc",MMRS-1M,https://github.com/wivizhang/EarthGPT,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Mixed Multi-task,Geochat-Set,,,Vision-Language,,,varied,,,download,https://github.com/mbzuai-oryx/GeoChat,varied,318k,"141,246","Developed based on DOTA, DIOR, FAIR1M, FloodNet, RSVQA and NWPU-RESISC45","Developed based on DOTA, DIOR, FAIR1M, FloodNet, RSVQA and NWPU-RESISC45",Geochat-Set,https://github.com/mbzuai-oryx/GeoChat,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Mixed Multi-task,LHRS-Align,,,Vision-Language,,,1.0,,,download,https://github.com/NJU-LHRS/LHRS-Bot,256,1.15M,1.15M,Constructed from Google Map and OSM properties,Constructed from Google Map and OSM properties,LHRS-Align,https://github.com/NJU-LHRS/LHRS-Bot,,imported from xiaoaoran dataset table
https://github.com/xiaoaoran/awesome-RSFMs,VLM Datasets,VLM Datasets,Mixed Multi-task,VRSBench,,,Vision-Language,,,varied,,,download,https://github.com/lx709/VRSBench,512,"205,307","29,614",Developed based on DOTA-v2 and DIOR dataset,Developed based on DOTA-v2 and DIOR dataset,VRSBench,https://github.com/lx709/VRSBench,,imported from xiaoaoran dataset table
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,EuroSat-Satellite-CNN-and-ResNet,,,,,,,,,EuroSat-Satellite-CNN-and-ResNet,https://github.com/Rumeysakeskin/EuroSat-Satellite-CNN-and-ResNet,,,,Classifying custom image datasets by creating Convolutional Neural Networks and Residual Networks from scratch with PyTorch,Classifying custom image datasets by creating Convolutional Neural Networks and Residual Networks from scratch with PyTorch,EuroSat-Satellite-CNN-and-ResNet,https://github.com/Rumeysakeskin/EuroSat-Satellite-CNN-and-ResNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,Land-Cover-Classification-using-Sentinel-2-Dataset,,,,,,,,,Land-Cover-Classification-using-Sentinel-2-Dataset,https://github.com/raoofnaushad/Land-Cover-Classification-using-Sentinel-2-Dataset,,,,well written Medium article accompanying this repo but using the EuroSAT dataset,well written Medium article accompanying this repo but using the EuroSAT dataset,Land-Cover-Classification-using-Sentinel-2-Dataset,https://github.com/raoofnaushad/Land-Cover-Classification-using-Sentinel-2-Dataset,well written Medium article,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,Urban Atlas dataset,,,,,,,,,Comparing urban environments using satellite imagery and convolutional neural networks,https://github.com/adrianalbert/urban-environments,,,,includes interesting study of the image embedding features extracted for each image on the Urban Atlas dataset,includes interesting study of the image embedding features extracted for each image on the Urban Atlas dataset,Comparing urban environments using satellite imagery and convolutional neural networks,https://github.com/adrianalbert/urban-environments,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,RSI-CB,,,,,,,,,RSI-CB,https://github.com/lehaifeng/RSI-CB,,,,A Large Scale Remote Sensing Image Classification Benchmark via Crowdsource Data. See also Remote-sensing-image-classification,A Large Scale Remote Sensing Image Classification Benchmark via Crowdsource Data. See also Remote-sensing-image-classification,RSI-CB,https://github.com/lehaifeng/RSI-CB,Remote-sensing-image-classification,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,remote-sense-quickstart,,,,,,,,,remote-sense-quickstart,https://github.com/CarryHJR/remote-sense-quickstart,,,,"classification on a number of datasets, including with attention visualization","classification on a number of datasets, including with attention visualization",remote-sense-quickstart,https://github.com/CarryHJR/remote-sense-quickstart,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,Multimodal Remote Sensing Benchmark,,,,,,,,,ISPRS_S2FL,https://github.com/danfenghong/ISPRS_S2FL,,,,Multimodal Remote Sensing Benchmark Datasets for Land Cover Classification with A Shared and Specific Feature Learning Model,Multimodal Remote Sensing Benchmark Datasets for Land Cover Classification with A Shared and Specific Feature Learning Model,ISPRS_S2FL,https://github.com/danfenghong/ISPRS_S2FL,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,RSD46-WHU & AID dataset; CNN are pretrained on the RSD46-WHU & AID dataset,,,,,,,,,remote_sensing_pretrained_models,https://github.com/lsh1994/remote_sensing_pretrained_models,,,,"as an alternative to fine tuning on models pretrained on ImageNet, here some CNN are pretrained on the RSD46-WHU & AID datasets","as an alternative to fine tuning on models pretrained on ImageNet, here some CNN are pretrained on the RSD46-WHU & AID datasets",remote_sensing_pretrained_models,https://github.com/lsh1994/remote_sensing_pretrained_models,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,An open-source benchmark,,,,,,,,,aitlas-arena,https://github.com/biasvariancelabs/aitlas-arena,,,,An open-source benchmark framework for evaluating state-of-the-art deep learning approaches for image classification in Earth Observation (EO),An open-source benchmark framework for evaluating state-of-the-art deep learning approaches for image classification in Earth Observation (EO),aitlas-arena,https://github.com/biasvariancelabs/aitlas-arena,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,Kaggle Challenge,,,,,,,,,satellite-deforestation,https://github.com/drewhibbard/satellite-deforestation,,,,"Using Satellite Imagery to Identify the Leading Indicators of Deforestation, applied to the Kaggle Challenge Understanding the Amazon from Space","Using Satellite Imagery to Identify the Leading Indicators of Deforestation, applied to the Kaggle Challenge Understanding the Amazon from Space",satellite-deforestation,https://github.com/drewhibbard/satellite-deforestation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Classification,Classification,Classification,A Remote Sensing Dataset; Fire Risk Assessment with Benchmark,,,,,,,,,FireRisk,https://github.com/CharmonyShen/FireRisk,,,,A Remote Sensing Dataset for Fire Risk Assessment with Benchmarks Using Supervised and Self-supervised Learning,A Remote Sensing Dataset for Fire Risk Assessment with Benchmarks Using Supervised and Self-supervised Learning,FireRisk,https://github.com/CharmonyShen/FireRisk,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Land use & land cover,Segmentation,Segmentation - Land use & land cover,A Remote Sensing Land-Cover Dataset,,,,,,,,,LoveDA,https://github.com/Junjue-Wang/LoveDA,,,,A Remote Sensing Land-Cover Dataset for Domain Adaptive Semantic Segmentation,A Remote Sensing Land-Cover Dataset for Domain Adaptive Semantic Segmentation,LoveDA,https://github.com/Junjue-Wang/LoveDA,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Land use & land cover,Segmentation,Segmentation - Land use & land cover,DeepGlobe Land Cover Classification Challenge solution,,,,,,,,,DeepGlobe Land Cover Classification Challenge solution,https://github.com/GeneralLi95/deepglobe_land_cover_classification_with_deeplabv3plus,,,,DeepGlobe Land Cover Classification Challenge solution,DeepGlobe Land Cover Classification Challenge solution,DeepGlobe Land Cover Classification Challenge solution,https://github.com/GeneralLi95/deepglobe_land_cover_classification_with_deeplabv3plus,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Land use & land cover,Segmentation,Segmentation - Land use & land cover,WHU-OPT-SAR-dataset,,,,,,,,,MCANet,https://github.com/yisun98/SOLC,,,,A joint semantic segmentation framework of optical and SAR images for land use classification. Uses WHU-OPT-SAR-dataset,A joint semantic segmentation framework of optical and SAR images for land use classification. Uses WHU-OPT-SAR-dataset,MCANet,https://github.com/yisun98/SOLC,WHU-OPT-SAR-dataset,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Land use & land cover,Segmentation,Segmentation - Land use & land cover,generalizablersc,,,,,,,,,generalizablersc,https://github.com/dgominski/generalizablersc,,,,Cross-dataset Learning for Generalizable Land Use Scene Classification,Cross-dataset Learning for Generalizable Land Use Scene Classification,generalizablersc,https://github.com/dgominski/generalizablersc,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Land use & land cover,Segmentation,Segmentation - Land use & land cover,FLAIR-2 challenge,,,,,,,,,FLAIR-2 challenge,https://github.com/IGNF/FLAIR-2,,,,Semantic segmentation and domain adaptation challenge proposed by the French National Institute of Geographical and Forest Information (IGN),Semantic segmentation and domain adaptation challenge proposed by the French National Institute of Geographical and Forest Information (IGN),FLAIR-2 challenge,https://github.com/IGNF/FLAIR-2,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Land use & land cover,Segmentation,Segmentation - Land use & land cover,IGARSS 2023,,,,,,,,,igarss-spada,https://github.com/links-ads/spada,,,,Dataset and code for the paper Land Cover Segmentation with Sparse Annotations from Sentinel-2 Imagery IGARSS 2023,Dataset and code for the paper Land Cover Segmentation with Sparse Annotations from Sentinel-2 Imagery IGARSS 2023,igarss-spada,https://github.com/links-ads/spada,IGARSS 2023,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",kenya-crop-mask,,,,,,,,,kenya-crop-mask,https://github.com/nasaharvest/kenya-crop-mask,,,,"Annual and in-season crop mapping in Kenya - LSTM classifier to classify pixels as containing crop or not, and a multi-spectral forecaster that provides a 12 month time series given a partial input. Dataset downloaded from GEE and pytorch lightning used for training","Annual and in-season crop mapping in Kenya - LSTM classifier to classify pixels as containing crop or not, and a multi-spectral forecaster that provides a 12 month time series given a partial input. Dataset downloaded from GEE and pytorch lightning used for training",kenya-crop-mask,https://github.com/nasaharvest/kenya-crop-mask,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",S4A-Models,,,,,,,,,S4A-Models,https://github.com/Orion-AI-Lab/S4A-Models,,,,Various experiments on the Sen4AgriNet dataset,Various experiments on the Sen4AgriNet dataset,S4A-Models,https://github.com/Orion-AI-Lab/S4A-Models,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries","Official repository for the ""Identifying trees on satellite images"" challenge from Omdena",,,,,,,,,"Official repository for the ""Identifying trees on satellite images"" challenge from Omdena",https://github.com/cienciaydatos/ai-challenge-trees,,,,"Official repository for the ""Identifying trees on satellite images"" challenge from Omdena","Official repository for the ""Identifying trees on satellite images"" challenge from Omdena","Official repository for the ""Identifying trees on satellite images"" challenge from Omdena",https://github.com/cienciaydatos/ai-challenge-trees,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",dataset,,,,,,,,,urban-tree-detection,https://github.com/jonathanventura/urban-tree-detection,,,,Individual Tree Detection in Large-Scale Urban Environments using High-Resolution Multispectral Imagery. With dataset,Individual Tree Detection in Large-Scale Urban Environments using High-Resolution Multispectral Imagery. With dataset,urban-tree-detection,https://github.com/jonathanventura/urban-tree-detection,dataset,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",BioMassters challenge,,,,,,,,,BioMassters_baseline,https://github.com/fnands/BioMassters_baseline,,,,a basic pytorch lightning baseline using a UNet for getting started with the BioMassters challenge (biomass estimation),a basic pytorch lightning baseline using a UNet for getting started with the BioMassters challenge (biomass estimation),BioMassters_baseline,https://github.com/fnands/BioMassters_baseline,BioMassters challenge,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",UNet-defmapping,,,,,,,,,UNet-defmapping,https://github.com/bragagnololu/UNet-defmapping,,,,"master's thesis using UNet to map deforestation using Sentinel-2 Level 2A images, applied to Amazon and Atlantic Rainforest dataset","master's thesis using UNet to map deforestation using Sentinel-2 Level 2A images, applied to Amazon and Atlantic Rainforest dataset",UNet-defmapping,https://github.com/bragagnololu/UNet-defmapping,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",Unet entry to the CVPR Multiearth 2023 deforestation challenge,,,,,,,,,cvpr-multiearth-deforestation-segmentation,https://github.com/h2oai/cvpr-multiearth-deforestation-segmentation,,,,multimodal Unet entry to the CVPR Multiearth 2023 deforestation challenge,multimodal Unet entry to the CVPR Multiearth 2023 deforestation challenge,cvpr-multiearth-deforestation-segmentation,https://github.com/h2oai/cvpr-multiearth-deforestation-segmentation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",TransU-Net for deforestation mapping. Uses the Amazon and Atlantic forest dataset,,,,,,,,,TransUNetplus2,https://github.com/aj1365/TransUNetplus2,,,,TransU-Net++: Rethinking attention gated TransU-Net for deforestation mapping. Uses the Amazon and Atlantic forest dataset,TransU-Net++: Rethinking attention gated TransU-Net for deforestation mapping. Uses the Amazon and Atlantic forest dataset,TransUNetplus2,https://github.com/aj1365/TransUNetplus2,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
